Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Dummy,chl [mg m-3],depth [m],latitude [degrees_north],longitude [degrees_east],time [hours since 1950-01-01 00:00:00]
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3439,B,2022-04-21T12:00:00,97.75,1.25,0,0.15774,1.54138,1.25,97.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3440,B,2022-04-21T12:00:00,98.0,1.25,0,0.15429,1.54138,1.25,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3441,B,2022-04-21T12:00:00,98.25,1.25,0,0.15394,1.54138,1.25,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3442,B,2022-04-21T12:00:00,98.5,1.25,0,0.15797,1.54138,1.25,98.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3443,B,2022-04-21T12:00:00,98.75,1.25,0,0.18227,1.54138,1.25,98.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3445,B,2022-04-21T12:00:00,97.5,1.5,0,0.16078,1.54138,1.5,97.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3446,B,2022-04-21T12:00:00,97.75,1.5,0,0.16054,1.54138,1.5,97.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3447,B,2022-04-21T12:00:00,98.0,1.5,0,0.15947,1.54138,1.5,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3448,B,2022-04-21T12:00:00,98.25,1.5,0,0.16065,1.54138,1.5,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3449,B,2022-04-21T12:00:00,98.5,1.5,0,0.17481,1.54138,1.5,98.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3450,B,2022-04-21T12:00:00,98.75,1.5,0,0.1891,1.54138,1.5,98.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3452,B,2022-04-21T12:00:00,97.5,1.75,0,0.16497,1.54138,1.75,97.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3453,B,2022-04-21T12:00:00,97.75,1.75,0,0.17073,1.54138,1.75,97.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3454,B,2022-04-21T12:00:00,98.0,1.75,0,0.17422,1.54138,1.75,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3455,B,2022-04-21T12:00:00,98.25,1.75,0,0.17507,1.54138,1.75,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3456,B,2022-04-21T12:00:00,98.5,1.75,0,0.2029,1.54138,1.75,98.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3459,B,2022-04-21T12:00:00,97.5,2.0,0,0.16761,1.54138,2.0,97.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3460,B,2022-04-21T12:00:00,97.75,2.0,0,0.19094,1.54138,2.0,97.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3461,B,2022-04-21T12:00:00,98.0,2.0,0,0.20493,1.54138,2.0,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3462,B,2022-04-21T12:00:00,98.25,2.0,0,0.21163,1.54138,2.0,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3466,B,2022-04-21T12:00:00,97.5,2.25,0,0.18482,1.54138,2.25,97.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3467,B,2022-04-21T12:00:00,97.75,2.25,0,0.23095,1.54138,2.25,97.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3473,B,2022-04-21T12:00:00,97.5,0.5,0,0.13209,2.64567,0.5,97.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3474,B,2022-04-21T12:00:00,97.75,0.5,0,0.14336,2.64567,0.5,97.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3475,B,2022-04-21T12:00:00,98.0,0.5,0,0.14209,2.64567,0.5,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3476,B,2022-04-21T12:00:00,98.25,0.5,0,0.14444,2.64567,0.5,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3477,B,2022-04-21T12:00:00,98.5,0.5,0,0.14749,2.64567,0.5,98.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3478,B,2022-04-21T12:00:00,98.75,0.5,0,0.15721,2.64567,0.5,98.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3479,B,2022-04-21T12:00:00,99.0,0.5,0,0.24551,2.64567,0.5,99.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3480,B,2022-04-21T12:00:00,97.5,0.75,0,0.13957,2.64567,0.75,97.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3482,B,2022-04-21T12:00:00,98.0,0.75,0,0.14372,2.64567,0.75,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3483,B,2022-04-21T12:00:00,98.25,0.75,0,0.14569,2.64567,0.75,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3484,B,2022-04-21T12:00:00,98.5,0.75,0,0.1497,2.64567,0.75,98.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3485,B,2022-04-21T12:00:00,98.75,0.75,0,0.16598,2.64567,0.75,98.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3486,B,2022-04-21T12:00:00,99.0,0.75,0,0.19463,2.64567,0.75,99.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3489,B,2022-04-21T12:00:00,98.0,1.0,0,0.14714,2.64567,1.0,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3490,B,2022-04-21T12:00:00,98.25,1.0,0,0.14877,2.64567,1.0,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3491,B,2022-04-21T12:00:00,98.5,1.0,0,0.15306,2.64567,1.0,98.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3492,B,2022-04-21T12:00:00,98.75,1.0,0,0.17622,2.64567,1.0,98.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3495,B,2022-04-21T12:00:00,97.75,1.25,0,0.1569,2.64567,1.25,97.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3496,B,2022-04-21T12:00:00,98.0,1.25,0,0.15338,2.64567,1.25,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3497,B,2022-04-21T12:00:00,98.25,1.25,0,0.15303,2.64567,1.25,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3498,B,2022-04-21T12:00:00,98.5,1.25,0,0.15695,2.64567,1.25,98.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3499,B,2022-04-21T12:00:00,98.75,1.25,0,0.17956,2.64567,1.25,98.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3501,B,2022-04-21T12:00:00,97.5,1.5,0,0.15952,2.64567,1.5,97.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3502,B,2022-04-21T12:00:00,97.75,1.5,0,0.15956,2.64567,1.5,97.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3503,B,2022-04-21T12:00:00,98.0,1.5,0,0.1584,2.64567,1.5,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3504,B,2022-04-21T12:00:00,98.25,1.5,0,0.15957,2.64567,1.5,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3505,B,2022-04-21T12:00:00,98.5,1.5,0,0.17316,2.64567,1.5,98.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3506,B,2022-04-21T12:00:00,98.75,1.5,0,0.1868,2.64567,1.5,98.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3508,B,2022-04-21T12:00:00,97.5,1.75,0,0.16372,2.64567,1.75,97.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3509,B,2022-04-21T12:00:00,97.75,1.75,0,0.16937,2.64567,1.75,97.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3510,B,2022-04-21T12:00:00,98.0,1.75,0,0.17279,2.64567,1.75,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3511,B,2022-04-21T12:00:00,98.25,1.75,0,0.1737,2.64567,1.75,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3512,B,2022-04-21T12:00:00,98.5,1.75,0,0.19997,2.64567,1.75,98.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3515,B,2022-04-21T12:00:00,97.5,2.0,0,0.16557,2.64567,2.0,97.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3516,B,2022-04-21T12:00:00,97.75,2.0,0,0.18888,2.64567,2.0,97.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3517,B,2022-04-21T12:00:00,98.0,2.0,0,0.20292,2.64567,2.0,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3518,B,2022-04-21T12:00:00,98.25,2.0,0,0.20918,2.64567,2.0,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3522,B,2022-04-21T12:00:00,97.5,2.25,0,0.18073,2.64567,2.25,97.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3523,B,2022-04-21T12:00:00,97.75,2.25,0,0.22787,2.64567,2.25,97.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3529,B,2022-04-22T12:00:00,97.5,0.5,0,0.13149,0.49402,0.5,97.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3530,B,2022-04-22T12:00:00,97.75,0.5,0,0.14151,0.49402,0.5,97.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3531,B,2022-04-22T12:00:00,98.0,0.5,0,0.14544,0.49402,0.5,98.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3532,B,2022-04-22T12:00:00,98.25,0.5,0,0.1449,0.49402,0.5,98.25,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3533,B,2022-04-22T12:00:00,98.5,0.5,0,0.14571,0.49402,0.5,98.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3534,B,2022-04-22T12:00:00,98.75,0.5,0,0.15345,0.49402,0.5,98.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3535,B,2022-04-22T12:00:00,99.0,0.5,0,0.2304,0.49402,0.5,99.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3536,B,2022-04-22T12:00:00,97.5,0.75,0,0.1412,0.49402,0.75,97.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3538,B,2022-04-22T12:00:00,98.0,0.75,0,0.14483,0.49402,0.75,98.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3539,B,2022-04-22T12:00:00,98.25,0.75,0,0.14499,0.49402,0.75,98.25,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3540,B,2022-04-22T12:00:00,98.5,0.75,0,0.14499,0.49402,0.75,98.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3541,B,2022-04-22T12:00:00,98.75,0.75,0,0.15957,0.49402,0.75,98.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3542,B,2022-04-22T12:00:00,99.0,0.75,0,0.19078,0.49402,0.75,99.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3545,B,2022-04-22T12:00:00,98.0,1.0,0,0.14432,0.49402,1.0,98.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3546,B,2022-04-22T12:00:00,98.25,1.0,0,0.14643,0.49402,1.0,98.25,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3547,B,2022-04-22T12:00:00,98.5,1.0,0,0.14885,0.49402,1.0,98.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3548,B,2022-04-22T12:00:00,98.75,1.0,0,0.17181,0.49402,1.0,98.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3551,B,2022-04-22T12:00:00,97.75,1.25,0,0.15654,0.49402,1.25,97.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3552,B,2022-04-22T12:00:00,98.0,1.25,0,0.15179,0.49402,1.25,98.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3553,B,2022-04-22T12:00:00,98.25,1.25,0,0.14922,0.49402,1.25,98.25,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3554,B,2022-04-22T12:00:00,98.5,1.25,0,0.15241,0.49402,1.25,98.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3555,B,2022-04-22T12:00:00,98.75,1.25,0,0.17835,0.49402,1.25,98.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3557,B,2022-04-22T12:00:00,97.5,1.5,0,0.15605,0.49402,1.5,97.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3558,B,2022-04-22T12:00:00,97.75,1.5,0,0.15825,0.49402,1.5,97.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3559,B,2022-04-22T12:00:00,98.0,1.5,0,0.1581,0.49402,1.5,98.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3560,B,2022-04-22T12:00:00,98.25,1.5,0,0.15515,0.49402,1.5,98.25,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3561,B,2022-04-22T12:00:00,98.5,1.5,0,0.16505,0.49402,1.5,98.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3562,B,2022-04-22T12:00:00,98.75,1.5,0,0.18765,0.49402,1.5,98.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3564,B,2022-04-22T12:00:00,97.5,1.75,0,0.15721,0.49402,1.75,97.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3565,B,2022-04-22T12:00:00,97.75,1.75,0,0.16375,0.49402,1.75,97.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3566,B,2022-04-22T12:00:00,98.0,1.75,0,0.17175,0.49402,1.75,98.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3567,B,2022-04-22T12:00:00,98.25,1.75,0,0.16872,0.49402,1.75,98.25,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3568,B,2022-04-22T12:00:00,98.5,1.75,0,0.19221,0.49402,1.75,98.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3571,B,2022-04-22T12:00:00,97.5,2.0,0,0.16038,0.49402,2.0,97.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3572,B,2022-04-22T12:00:00,97.75,2.0,0,0.17941,0.49402,2.0,97.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3573,B,2022-04-22T12:00:00,98.0,2.0,0,0.19785,0.49402,2.0,98.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3574,B,2022-04-22T12:00:00,98.25,2.0,0,0.20832,0.49402,2.0,98.25,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3578,B,2022-04-22T12:00:00,97.5,2.25,0,0.18021,0.49402,2.25,97.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3579,B,2022-04-22T12:00:00,97.75,2.25,0,0.22315,0.49402,2.25,97.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3585,B,2022-04-22T12:00:00,97.5,0.5,0,0.13136,1.54138,0.5,97.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3586,B,2022-04-22T12:00:00,97.75,0.5,0,0.14139,1.54138,0.5,97.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3587,B,2022-04-22T12:00:00,98.0,0.5,0,0.14508,1.54138,0.5,98.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3588,B,2022-04-22T12:00:00,98.25,0.5,0,0.14471,1.54138,0.5,98.25,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3589,B,2022-04-22T12:00:00,98.5,0.5,0,0.14555,1.54138,0.5,98.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3590,B,2022-04-22T12:00:00,98.75,0.5,0,0.15332,1.54138,0.5,98.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3591,B,2022-04-22T12:00:00,99.0,0.5,0,0.22998,1.54138,0.5,99.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3592,B,2022-04-22T12:00:00,97.5,0.75,0,0.14104,1.54138,0.75,97.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3594,B,2022-04-22T12:00:00,98.0,0.75,0,0.14439,1.54138,0.75,98.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3595,B,2022-04-22T12:00:00,98.25,0.75,0,0.14476,1.54138,0.75,98.25,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3596,B,2022-04-22T12:00:00,98.5,0.75,0,0.14474,1.54138,0.75,98.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3597,B,2022-04-22T12:00:00,98.75,0.75,0,0.15931,1.54138,0.75,98.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3598,B,2022-04-22T12:00:00,99.0,0.75,0,0.19056,1.54138,0.75,99.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3601,B,2022-04-22T12:00:00,98.0,1.0,0,0.1441,1.54138,1.0,98.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3602,B,2022-04-22T12:00:00,98.25,1.0,0,0.14621,1.54138,1.0,98.25,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3603,B,2022-04-22T12:00:00,98.5,1.0,0,0.14841,1.54138,1.0,98.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3604,B,2022-04-22T12:00:00,98.75,1.0,0,0.17124,1.54138,1.0,98.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3607,B,2022-04-22T12:00:00,97.75,1.25,0,0.15629,1.54138,1.25,97.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3608,B,2022-04-22T12:00:00,98.0,1.25,0,0.15156,1.54138,1.25,98.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3609,B,2022-04-22T12:00:00,98.25,1.25,0,0.14897,1.54138,1.25,98.25,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3610,B,2022-04-22T12:00:00,98.5,1.25,0,0.15206,1.54138,1.25,98.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3611,B,2022-04-22T12:00:00,98.75,1.25,0,0.17752,1.54138,1.25,98.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3613,B,2022-04-22T12:00:00,97.5,1.5,0,0.15576,1.54138,1.5,97.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3614,B,2022-04-22T12:00:00,97.75,1.5,0,0.15801,1.54138,1.5,97.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3615,B,2022-04-22T12:00:00,98.0,1.5,0,0.15788,1.54138,1.5,98.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3616,B,2022-04-22T12:00:00,98.25,1.5,0,0.15492,1.54138,1.5,98.25,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3617,B,2022-04-22T12:00:00,98.5,1.5,0,0.16465,1.54138,1.5,98.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3618,B,2022-04-22T12:00:00,98.75,1.5,0,0.18683,1.54138,1.5,98.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3620,B,2022-04-22T12:00:00,97.5,1.75,0,0.15689,1.54138,1.75,97.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3621,B,2022-04-22T12:00:00,97.75,1.75,0,0.16344,1.54138,1.75,97.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3622,B,2022-04-22T12:00:00,98.0,1.75,0,0.17138,1.54138,1.75,98.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3623,B,2022-04-22T12:00:00,98.25,1.75,0,0.16832,1.54138,1.75,98.25,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3624,B,2022-04-22T12:00:00,98.5,1.75,0,0.19162,1.54138,1.75,98.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3627,B,2022-04-22T12:00:00,97.5,2.0,0,0.16,1.54138,2.0,97.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3628,B,2022-04-22T12:00:00,97.75,2.0,0,0.17885,1.54138,2.0,97.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3629,B,2022-04-22T12:00:00,98.0,2.0,0,0.19718,1.54138,2.0,98.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3630,B,2022-04-22T12:00:00,98.25,2.0,0,0.20752,1.54138,2.0,98.25,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3634,B,2022-04-22T12:00:00,97.5,2.25,0,0.17947,1.54138,2.25,97.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3635,B,2022-04-22T12:00:00,97.75,2.25,0,0.22207,1.54138,2.25,97.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3641,B,2022-04-22T12:00:00,97.5,0.5,0,0.13112,2.64567,0.5,97.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3642,B,2022-04-22T12:00:00,97.75,0.5,0,0.14116,2.64567,0.5,97.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3643,B,2022-04-22T12:00:00,98.0,0.5,0,0.14436,2.64567,0.5,98.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3644,B,2022-04-22T12:00:00,98.25,0.5,0,0.14436,2.64567,0.5,98.25,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3645,B,2022-04-22T12:00:00,98.5,0.5,0,0.14528,2.64567,0.5,98.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3646,B,2022-04-22T12:00:00,98.75,0.5,0,0.15309,2.64567,0.5,98.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3647,B,2022-04-22T12:00:00,99.0,0.5,0,0.22927,2.64567,0.5,99.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3648,B,2022-04-22T12:00:00,97.5,0.75,0,0.14074,2.64567,0.75,97.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3650,B,2022-04-22T12:00:00,98.0,0.75,0,0.14369,2.64567,0.75,98.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3651,B,2022-04-22T12:00:00,98.25,0.75,0,0.14434,2.64567,0.75,98.25,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3652,B,2022-04-22T12:00:00,98.5,0.75,0,0.14432,2.64567,0.75,98.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3653,B,2022-04-22T12:00:00,98.75,0.75,0,0.15883,2.64567,0.75,98.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3654,B,2022-04-22T12:00:00,99.0,0.75,0,0.19018,2.64567,0.75,99.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3657,B,2022-04-22T12:00:00,98.0,1.0,0,0.14374,2.64567,1.0,98.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3658,B,2022-04-22T12:00:00,98.25,1.0,0,0.1458,2.64567,1.0,98.25,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3659,B,2022-04-22T12:00:00,98.5,1.0,0,0.14767,2.64567,1.0,98.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3660,B,2022-04-22T12:00:00,98.75,1.0,0,0.17024,2.64567,1.0,98.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3663,B,2022-04-22T12:00:00,97.75,1.25,0,0.15579,2.64567,1.25,97.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3664,B,2022-04-22T12:00:00,98.0,1.25,0,0.15113,2.64567,1.25,98.0,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3665,B,2022-04-22T12:00:00,98.25,1.25,0,0.14849,2.64567,1.25,98.25,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3666,B,2022-04-22T12:00:00,98.5,1.25,0,0.15137,2.64567,1.25,98.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3667,B,2022-04-22T12:00:00,98.75,1.25,0,0.17545,2.64567,1.25,98.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3669,B,2022-04-22T12:00:00,97.5,1.5,0,0.15512,2.64567,1.5,97.5,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3670,B,2022-04-22T12:00:00,97.75,1.5,0,0.15754,2.64567,1.5,97.75,633828
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3671,B,2022-04-22T12:00:00,98.0,1.5,0,0.15744,2.64567,1.5,98.0,633828
