Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Dummy,depth [m],latitude [degrees_north],longitude [degrees_east],thetao [degrees_C],time [hours since 1950-01-01 00:00:00]
global-analysis-forecast-phy-001-024_1650864189395.nc,228,B,2022-04-01T12:00:00,98.08334,1.5,0,0.49402,1.5,98.08334,31.038148,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,229,B,2022-04-01T12:00:00,98.16666,1.5,0,0.49402,1.5,98.16666,31.052065,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,230,B,2022-04-01T12:00:00,98.25,1.5,0,0.49402,1.5,98.25,31.073305,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,231,B,2022-04-01T12:00:00,98.33334,1.5,0,0.49402,1.5,98.33334,31.14362,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,232,B,2022-04-01T12:00:00,98.41666,1.5,0,0.49402,1.5,98.41666,31.160466,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,233,B,2022-04-01T12:00:00,98.5,1.5,0,0.49402,1.5,98.5,31.211005,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,234,B,2022-04-01T12:00:00,98.58334,1.5,0,0.49402,1.5,98.58334,31.33845,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,235,B,2022-04-01T12:00:00,98.66666,1.5,0,0.49402,1.5,98.66666,31.44026,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,236,B,2022-04-01T12:00:00,98.75,1.5,0,0.49402,1.5,98.75,31.605792,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,241,B,2022-04-01T12:00:00,97.5,1.58333,0,0.49402,1.58333,97.5,30.974425,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,242,B,2022-04-01T12:00:00,97.58334,1.58333,0,0.49402,1.58333,97.58334,30.98175,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,243,B,2022-04-01T12:00:00,97.66666,1.58333,0,0.49402,1.58333,97.66666,30.992737,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,244,B,2022-04-01T12:00:00,97.75,1.58333,0,0.49402,1.58333,97.75,31.000061,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,245,B,2022-04-01T12:00:00,97.83334,1.58333,0,0.49402,1.58333,97.83334,31.021302,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,246,B,2022-04-01T12:00:00,97.91666,1.58333,0,0.49402,1.58333,97.91666,31.041078,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,247,B,2022-04-01T12:00:00,98.0,1.58333,0,0.49402,1.58333,98.0,31.048402,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,248,B,2022-04-01T12:00:00,98.08334,1.58333,0,0.49402,1.58333,98.08334,31.060854,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,249,B,2022-04-01T12:00:00,98.16666,1.58333,0,0.49402,1.58333,98.16666,31.082095,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,250,B,2022-04-01T12:00:00,98.25,1.58333,0,0.49402,1.58333,98.25,31.104801,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,251,B,2022-04-01T12:00:00,98.33334,1.58333,0,0.49402,1.58333,98.33334,31.158269,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,252,B,2022-04-01T12:00:00,98.41666,1.58333,0,0.49402,1.58333,98.41666,31.181707,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,253,B,2022-04-01T12:00:00,98.5,1.58333,0,0.49402,1.58333,98.5,31.247627,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,254,B,2022-04-01T12:00:00,98.58334,1.58333,0,0.49402,1.58333,98.58334,31.364086,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,255,B,2022-04-01T12:00:00,98.66666,1.58333,0,0.49402,1.58333,98.66666,31.475417,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,256,B,2022-04-01T12:00:00,98.75,1.58333,0,0.49402,1.58333,98.75,31.636555,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,261,B,2022-04-01T12:00:00,97.5,1.66667,0,0.49402,1.66667,97.5,30.946593,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,262,B,2022-04-01T12:00:00,97.58334,1.66667,0,0.49402,1.66667,97.58334,30.970031,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,263,B,2022-04-01T12:00:00,97.66666,1.66667,0,0.49402,1.66667,97.66666,31.005188,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,264,B,2022-04-01T12:00:00,97.75,1.66667,0,0.49402,1.66667,97.75,31.027894,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,265,B,2022-04-01T12:00:00,97.83334,1.66667,0,0.49402,1.66667,97.83334,31.04474,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,266,B,2022-04-01T12:00:00,97.91666,1.66667,0,0.49402,1.66667,97.91666,31.054994,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,267,B,2022-04-01T12:00:00,98.0,1.66667,0,0.49402,1.66667,98.0,31.043275,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,268,B,2022-04-01T12:00:00,98.08334,1.66667,0,0.49402,1.66667,98.08334,31.065249,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,269,B,2022-04-01T12:00:00,98.16666,1.66667,0,0.49402,1.66667,98.16666,31.093814,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,270,B,2022-04-01T12:00:00,98.25,1.66667,0,0.49402,1.66667,98.25,31.130436,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,271,B,2022-04-01T12:00:00,98.33334,1.66667,0,0.49402,1.66667,98.33334,31.167791,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,272,B,2022-04-01T12:00:00,98.41666,1.66667,0,0.49402,1.66667,98.41666,31.199286,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,273,B,2022-04-01T12:00:00,98.5,1.66667,0,0.49402,1.66667,98.5,31.290109,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,274,B,2022-04-01T12:00:00,98.58334,1.66667,0,0.49402,1.66667,98.58334,31.396313,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,275,B,2022-04-01T12:00:00,98.66666,1.66667,0,0.49402,1.66667,98.66666,31.468093,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,276,B,2022-04-01T12:00:00,98.75,1.66667,0,0.49402,1.66667,98.75,31.626301,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,281,B,2022-04-01T12:00:00,97.5,1.75,0,0.49402,1.75,97.5,30.942198,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,282,B,2022-04-01T12:00:00,97.58334,1.75,0,0.49402,1.75,97.58334,30.996399,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,283,B,2022-04-01T12:00:00,97.66666,1.75,0,0.49402,1.75,97.66666,31.04181,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,284,B,2022-04-01T12:00:00,97.75,1.75,0,0.49402,1.75,97.75,31.062319,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,285,B,2022-04-01T12:00:00,97.83334,1.75,0,0.49402,1.75,97.83334,31.072573,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,286,B,2022-04-01T12:00:00,97.91666,1.75,0,0.49402,1.75,97.91666,31.068911,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,287,B,2022-04-01T12:00:00,98.0,1.75,0,0.49402,1.75,98.0,31.038881,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,288,B,2022-04-01T12:00:00,98.08334,1.75,0,0.49402,1.75,98.08334,31.068178,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,289,B,2022-04-01T12:00:00,98.16666,1.75,0,0.49402,1.75,98.16666,31.115787,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,290,B,2022-04-01T12:00:00,98.25,1.75,0,0.49402,1.75,98.25,31.17365,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,291,B,2022-04-01T12:00:00,98.33334,1.75,0,0.49402,1.75,98.33334,31.189764,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,292,B,2022-04-01T12:00:00,98.41666,1.75,0,0.49402,1.75,98.41666,31.237373,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,293,B,2022-04-01T12:00:00,98.5,1.75,0,0.49402,1.75,98.5,31.349437,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,294,B,2022-04-01T12:00:00,98.58334,1.75,0,0.49402,1.75,98.58334,31.478347,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,295,B,2022-04-01T12:00:00,98.66666,1.75,0,0.49402,1.75,98.66666,31.475417,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,296,B,2022-04-01T12:00:00,98.75,1.75,0,0.49402,1.75,98.75,31.655599,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,301,B,2022-04-01T12:00:00,97.5,1.83333,0,0.49402,1.83333,97.5,30.994201,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,302,B,2022-04-01T12:00:00,97.58334,1.83333,0,0.49402,1.83333,97.58334,31.04181,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,303,B,2022-04-01T12:00:00,97.66666,1.83333,0,0.49402,1.83333,97.66666,31.08063,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,304,B,2022-04-01T12:00:00,97.75,1.83333,0,0.49402,1.83333,97.75,31.093814,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,305,B,2022-04-01T12:00:00,97.83334,1.83333,0,0.49402,1.83333,97.83334,31.101871,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,306,B,2022-04-01T12:00:00,97.91666,1.83333,0,0.49402,1.83333,97.91666,31.098209,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,307,B,2022-04-01T12:00:00,98.0,1.83333,0,0.49402,1.83333,98.0,31.067446,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,308,B,2022-04-01T12:00:00,98.08334,1.83333,0,0.49402,1.83333,98.08334,31.10773,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,309,B,2022-04-01T12:00:00,98.16666,1.83333,0,0.49402,1.83333,98.16666,31.175848,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,310,B,2022-04-01T12:00:00,98.25,1.83333,0,0.49402,1.83333,98.25,31.253487,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,311,B,2022-04-01T12:00:00,98.33334,1.83333,0,0.49402,1.83333,98.33334,31.249092,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,312,B,2022-04-01T12:00:00,98.41666,1.83333,0,0.49402,1.83333,98.41666,31.342845,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,313,B,2022-04-01T12:00:00,98.5,1.83333,0,0.49402,1.83333,98.5,31.536943,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,314,B,2022-04-01T12:00:00,98.58334,1.83333,0,0.49402,1.83333,98.58334,31.761071,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,321,B,2022-04-01T12:00:00,97.5,1.91667,0,0.49402,1.91667,97.5,31.035951,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,322,B,2022-04-01T12:00:00,97.58334,1.91667,0,0.49402,1.91667,97.58334,31.07477,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,323,B,2022-04-01T12:00:00,97.66666,1.91667,0,0.49402,1.91667,97.66666,31.115787,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,324,B,2022-04-01T12:00:00,97.75,1.91667,0,0.49402,1.91667,97.75,31.112857,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,325,B,2022-04-01T12:00:00,97.83334,1.91667,0,0.49402,1.91667,97.83334,31.125309,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,326,B,2022-04-01T12:00:00,97.91666,1.91667,0,0.49402,1.91667,97.91666,31.120914,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,327,B,2022-04-01T12:00:00,98.0,1.91667,0,0.49402,1.91667,98.0,31.097476,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,328,B,2022-04-01T12:00:00,98.08334,1.91667,0,0.49402,1.91667,98.08334,31.145817,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,329,B,2022-04-01T12:00:00,98.16666,1.91667,0,0.49402,1.91667,98.16666,31.238838,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,330,B,2022-04-01T12:00:00,98.25,1.91667,0,0.49402,1.91667,98.25,31.324534,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,331,B,2022-04-01T12:00:00,98.33334,1.91667,0,0.49402,1.91667,98.33334,31.317209,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,332,B,2022-04-01T12:00:00,98.41666,1.91667,0,0.49402,1.91667,98.41666,31.50911,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,333,B,2022-04-01T12:00:00,98.5,1.91667,0,0.49402,1.91667,98.5,31.744224,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,341,B,2022-04-01T12:00:00,97.5,2.0,0,0.49402,2.0,97.5,31.063784,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,342,B,2022-04-01T12:00:00,97.58334,2.0,0,0.49402,2.0,97.58334,31.100406,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,343,B,2022-04-01T12:00:00,97.66666,2.0,0,0.49402,2.0,97.66666,31.162664,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,344,B,2022-04-01T12:00:00,97.75,2.0,0,0.49402,2.0,97.75,31.145817,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,345,B,2022-04-01T12:00:00,97.83334,2.0,0,0.49402,2.0,97.83334,31.162664,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,346,B,2022-04-01T12:00:00,97.91666,2.0,0,0.49402,2.0,97.91666,31.147282,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,347,B,2022-04-01T12:00:00,98.0,2.0,0,0.49402,2.0,98.0,31.154607,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,348,B,2022-04-01T12:00:00,98.08334,2.0,0,0.49402,2.0,98.08334,31.227851,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,349,B,2022-04-01T12:00:00,98.16666,2.0,0,0.49402,2.0,98.16666,31.353099,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,350,B,2022-04-01T12:00:00,98.25,2.0,0,0.49402,2.0,98.25,31.458571,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,351,B,2022-04-01T12:00:00,98.33334,2.0,0,0.49402,2.0,98.33334,31.561113,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,352,B,2022-04-01T12:00:00,98.41666,2.0,0,0.49402,2.0,98.41666,31.785974,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,361,B,2022-04-01T12:00:00,97.5,2.08333,0,0.49402,2.08333,97.5,31.103336,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,362,B,2022-04-01T12:00:00,97.58334,2.08333,0,0.49402,2.08333,97.58334,31.136296,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,363,B,2022-04-01T12:00:00,97.66666,2.08333,0,0.49402,2.08333,97.66666,31.243965,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,364,B,2022-04-01T12:00:00,97.75,2.08333,0,0.49402,2.08333,97.75,31.223457,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,365,B,2022-04-01T12:00:00,97.83334,2.08333,0,0.49402,2.08333,97.83334,31.247627,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,366,B,2022-04-01T12:00:00,97.91666,2.08333,0,0.49402,2.08333,97.91666,31.202216,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,367,B,2022-04-01T12:00:00,98.0,2.08333,0,0.49402,2.08333,98.0,31.283517,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,368,B,2022-04-01T12:00:00,98.08334,2.08333,0,0.49402,2.08333,98.08334,31.378735,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,369,B,2022-04-01T12:00:00,98.16666,2.08333,0,0.49402,2.08333,98.16666,31.594806,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,370,B,2022-04-01T12:00:00,98.25,2.08333,0,0.49402,2.08333,98.25,31.730308,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,381,B,2022-04-01T12:00:00,97.5,2.16667,0,0.49402,2.16667,97.5,31.125309,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,382,B,2022-04-01T12:00:00,97.58334,2.16667,0,0.49402,2.16667,97.58334,31.180242,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,383,B,2022-04-01T12:00:00,97.66666,2.16667,0,0.49402,2.16667,97.66666,31.336253,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,384,B,2022-04-01T12:00:00,97.75,2.16667,0,0.49402,2.16667,97.75,31.297433,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,385,B,2022-04-01T12:00:00,97.83334,2.16667,0,0.49402,2.16667,97.83334,31.309885,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,386,B,2022-04-01T12:00:00,97.91666,2.16667,0,0.49402,2.16667,97.91666,31.231513,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,387,B,2022-04-01T12:00:00,98.0,2.16667,0,0.49402,2.16667,98.0,31.50325,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,388,B,2022-04-01T12:00:00,98.08334,2.16667,0,0.49402,2.16667,98.08334,31.636555,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,389,B,2022-04-01T12:00:00,98.16666,2.16667,0,0.49402,2.16667,98.16666,31.712729,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,401,B,2022-04-01T12:00:00,97.5,2.25,0,0.49402,2.25,97.5,31.08356,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,402,B,2022-04-01T12:00:00,97.58334,2.25,0,0.49402,2.25,97.58334,31.197089,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,403,B,2022-04-01T12:00:00,97.66666,2.25,0,0.49402,2.25,97.66666,31.426344,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,404,B,2022-04-01T12:00:00,97.75,2.25,0,0.49402,2.25,97.75,31.488601,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,405,B,2022-04-01T12:00:00,97.83334,2.25,0,0.49402,2.25,97.83334,31.515702,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,406,B,2022-04-01T12:00:00,97.91666,2.25,0,0.49402,2.25,97.91666,31.658528,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,407,B,2022-04-01T12:00:00,98.0,2.25,0,0.49402,2.25,98.0,31.809412,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,421,B,2022-04-01T12:00:00,97.5,0.58333,0,1.54138,0.58333,97.5,30.347453,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,422,B,2022-04-01T12:00:00,97.58334,0.58333,0,1.54138,0.58333,97.58334,30.392865,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,423,B,2022-04-01T12:00:00,97.66666,0.58333,0,1.54138,0.58333,97.66666,30.469039,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,426,B,2022-04-01T12:00:00,97.91666,0.58333,0,1.54138,0.58333,97.91666,30.578173,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,427,B,2022-04-01T12:00:00,98.0,0.58333,0,1.54138,0.58333,98.0,30.620655,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,428,B,2022-04-01T12:00:00,98.08334,0.58333,0,1.54138,0.58333,98.08334,30.595019,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,429,B,2022-04-01T12:00:00,98.16666,0.58333,0,1.54138,0.58333,98.16666,30.584033,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,430,B,2022-04-01T12:00:00,98.25,0.58333,0,1.54138,0.58333,98.25,30.593554,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,431,B,2022-04-01T12:00:00,98.33334,0.58333,0,1.54138,0.58333,98.33334,30.61919,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,432,B,2022-04-01T12:00:00,98.41666,0.58333,0,1.54138,0.58333,98.41666,30.638234,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,433,B,2022-04-01T12:00:00,98.5,0.58333,0,1.54138,0.58333,98.5,30.660207,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,434,B,2022-04-01T12:00:00,98.58334,0.58333,0,1.54138,0.58333,98.58334,30.709281,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,435,B,2022-04-01T12:00:00,98.66666,0.58333,0,1.54138,0.58333,98.66666,30.790582,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,436,B,2022-04-01T12:00:00,98.75,0.58333,0,1.54138,0.58333,98.75,30.84991,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,437,B,2022-04-01T12:00:00,98.83334,0.58333,0,1.54138,0.58333,98.83334,30.917295,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,438,B,2022-04-01T12:00:00,98.91666,0.58333,0,1.54138,0.58333,98.91666,30.998596,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,439,B,2022-04-01T12:00:00,99.0,0.58333,0,1.54138,0.58333,99.0,31.133366,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,440,B,2022-04-01T12:00:00,99.08334,0.58333,0,1.54138,0.58333,99.08334,31.221259,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,441,B,2022-04-01T12:00:00,97.5,0.66667,0,1.54138,0.66667,97.5,30.374554,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,442,B,2022-04-01T12:00:00,97.58334,0.66667,0,1.54138,0.66667,97.58334,30.425825,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,443,B,2022-04-01T12:00:00,97.66666,0.66667,0,1.54138,0.66667,97.66666,30.470504,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,446,B,2022-04-01T12:00:00,97.91666,0.66667,0,1.54138,0.66667,97.91666,30.726859,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,447,B,2022-04-01T12:00:00,98.0,0.66667,0,1.54138,0.66667,98.0,30.68804,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,448,B,2022-04-01T12:00:00,98.08334,0.66667,0,1.54138,0.66667,98.08334,30.64922,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,449,B,2022-04-01T12:00:00,98.16666,0.66667,0,1.54138,0.66667,98.16666,30.632374,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,450,B,2022-04-01T12:00:00,98.25,0.66667,0,1.54138,0.66667,98.25,30.630177,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,451,B,2022-04-01T12:00:00,98.33334,0.66667,0,1.54138,0.66667,98.33334,30.658742,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,452,B,2022-04-01T12:00:00,98.41666,0.66667,0,1.54138,0.66667,98.41666,30.692434,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,453,B,2022-04-01T12:00:00,98.5,0.66667,0,1.54138,0.66667,98.5,30.734916,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,454,B,2022-04-01T12:00:00,98.58334,0.66667,0,1.54138,0.66667,98.58334,30.802301,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,455,B,2022-04-01T12:00:00,98.66666,0.66667,0,1.54138,0.66667,98.66666,30.889462,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,456,B,2022-04-01T12:00:00,98.75,0.66667,0,1.54138,0.66667,98.75,30.929014,633324
global-analysis-forecast-phy-001-024_1650864189395.nc,457,B,2022-04-01T12:00:00,98.83334,0.66667,0,1.54138,0.66667,98.83334,30.993469,633324
