Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Dummy,latitude [degrees_north],longitude [degrees_east],time [hours since 1950-01-01 00:00:00],zos [m]
global-analysis-forecast-phy-001-024_1650864402975.nc,2130,B,2022-04-06T12:00:00,98.25,0.66667,0,0.66667,98.25,633444,0.537126
global-analysis-forecast-phy-001-024_1650864402975.nc,2131,B,2022-04-06T12:00:00,98.33334,0.66667,0,0.66667,98.33334,633444,0.538041
global-analysis-forecast-phy-001-024_1650864402975.nc,2132,B,2022-04-06T12:00:00,98.41666,0.66667,0,0.66667,98.41666,633444,0.538652
global-analysis-forecast-phy-001-024_1650864402975.nc,2133,B,2022-04-06T12:00:00,98.5,0.66667,0,0.66667,98.5,633444,0.538957
global-analysis-forecast-phy-001-024_1650864402975.nc,2134,B,2022-04-06T12:00:00,98.58334,0.66667,0,0.66667,98.58334,633444,0.538957
global-analysis-forecast-phy-001-024_1650864402975.nc,2135,B,2022-04-06T12:00:00,98.66666,0.66667,0,0.66667,98.66666,633444,0.539262
global-analysis-forecast-phy-001-024_1650864402975.nc,2136,B,2022-04-06T12:00:00,98.75,0.66667,0,0.66667,98.75,633444,0.539567
global-analysis-forecast-phy-001-024_1650864402975.nc,2137,B,2022-04-06T12:00:00,98.83334,0.66667,0,0.66667,98.83334,633444,0.539872
global-analysis-forecast-phy-001-024_1650864402975.nc,2138,B,2022-04-06T12:00:00,98.91666,0.66667,0,0.66667,98.91666,633444,0.539262
global-analysis-forecast-phy-001-024_1650864402975.nc,2139,B,2022-04-06T12:00:00,99.0,0.66667,0,0.66667,99.0,633444,0.540178
global-analysis-forecast-phy-001-024_1650864402975.nc,2141,B,2022-04-06T12:00:00,97.5,0.75,0,0.75,97.5,633444,0.528581
global-analysis-forecast-phy-001-024_1650864402975.nc,2142,B,2022-04-06T12:00:00,97.58334,0.75,0,0.75,97.58334,633444,0.529801
global-analysis-forecast-phy-001-024_1650864402975.nc,2146,B,2022-04-06T12:00:00,97.91666,0.75,0,0.75,97.91666,633444,0.534684
global-analysis-forecast-phy-001-024_1650864402975.nc,2147,B,2022-04-06T12:00:00,98.0,0.75,0,0.75,98.0,633444,0.532853
global-analysis-forecast-phy-001-024_1650864402975.nc,2148,B,2022-04-06T12:00:00,98.08334,0.75,0,0.75,98.08334,633444,0.534684
global-analysis-forecast-phy-001-024_1650864402975.nc,2149,B,2022-04-06T12:00:00,98.16666,0.75,0,0.75,98.16666,633444,0.53621
global-analysis-forecast-phy-001-024_1650864402975.nc,2150,B,2022-04-06T12:00:00,98.25,0.75,0,0.75,98.25,633444,0.537126
global-analysis-forecast-phy-001-024_1650864402975.nc,2151,B,2022-04-06T12:00:00,98.33334,0.75,0,0.75,98.33334,633444,0.538041
global-analysis-forecast-phy-001-024_1650864402975.nc,2152,B,2022-04-06T12:00:00,98.41666,0.75,0,0.75,98.41666,633444,0.538652
global-analysis-forecast-phy-001-024_1650864402975.nc,2153,B,2022-04-06T12:00:00,98.5,0.75,0,0.75,98.5,633444,0.538957
global-analysis-forecast-phy-001-024_1650864402975.nc,2154,B,2022-04-06T12:00:00,98.58334,0.75,0,0.75,98.58334,633444,0.538957
global-analysis-forecast-phy-001-024_1650864402975.nc,2155,B,2022-04-06T12:00:00,98.66666,0.75,0,0.75,98.66666,633444,0.539262
global-analysis-forecast-phy-001-024_1650864402975.nc,2156,B,2022-04-06T12:00:00,98.75,0.75,0,0.75,98.75,633444,0.539567
global-analysis-forecast-phy-001-024_1650864402975.nc,2157,B,2022-04-06T12:00:00,98.83334,0.75,0,0.75,98.83334,633444,0.539872
global-analysis-forecast-phy-001-024_1650864402975.nc,2158,B,2022-04-06T12:00:00,98.91666,0.75,0,0.75,98.91666,633444,0.539872
global-analysis-forecast-phy-001-024_1650864402975.nc,2159,B,2022-04-06T12:00:00,99.0,0.75,0,0.75,99.0,633444,0.541093
global-analysis-forecast-phy-001-024_1650864402975.nc,2161,B,2022-04-06T12:00:00,97.5,0.83333,0,0.83333,97.5,633444,0.52736
global-analysis-forecast-phy-001-024_1650864402975.nc,2162,B,2022-04-06T12:00:00,97.58334,0.83333,0,0.83333,97.58334,633444,0.528581
global-analysis-forecast-phy-001-024_1650864402975.nc,2166,B,2022-04-06T12:00:00,97.91666,0.83333,0,0.83333,97.91666,633444,0.534074
global-analysis-forecast-phy-001-024_1650864402975.nc,2167,B,2022-04-06T12:00:00,98.0,0.83333,0,0.83333,98.0,633444,0.533464
global-analysis-forecast-phy-001-024_1650864402975.nc,2168,B,2022-04-06T12:00:00,98.08334,0.83333,0,0.83333,98.08334,633444,0.534684
global-analysis-forecast-phy-001-024_1650864402975.nc,2169,B,2022-04-06T12:00:00,98.16666,0.83333,0,0.83333,98.16666,633444,0.535905
global-analysis-forecast-phy-001-024_1650864402975.nc,2170,B,2022-04-06T12:00:00,98.25,0.83333,0,0.83333,98.25,633444,0.537126
global-analysis-forecast-phy-001-024_1650864402975.nc,2171,B,2022-04-06T12:00:00,98.33334,0.83333,0,0.83333,98.33334,633444,0.538041
global-analysis-forecast-phy-001-024_1650864402975.nc,2172,B,2022-04-06T12:00:00,98.41666,0.83333,0,0.83333,98.41666,633444,0.538652
global-analysis-forecast-phy-001-024_1650864402975.nc,2173,B,2022-04-06T12:00:00,98.5,0.83333,0,0.83333,98.5,633444,0.538652
global-analysis-forecast-phy-001-024_1650864402975.nc,2174,B,2022-04-06T12:00:00,98.58334,0.83333,0,0.83333,98.58334,633444,0.538957
global-analysis-forecast-phy-001-024_1650864402975.nc,2175,B,2022-04-06T12:00:00,98.66666,0.83333,0,0.83333,98.66666,633444,0.539262
global-analysis-forecast-phy-001-024_1650864402975.nc,2176,B,2022-04-06T12:00:00,98.75,0.83333,0,0.83333,98.75,633444,0.539567
global-analysis-forecast-phy-001-024_1650864402975.nc,2177,B,2022-04-06T12:00:00,98.83334,0.83333,0,0.83333,98.83334,633444,0.539567
global-analysis-forecast-phy-001-024_1650864402975.nc,2178,B,2022-04-06T12:00:00,98.91666,0.83333,0,0.83333,98.91666,633444,0.539872
global-analysis-forecast-phy-001-024_1650864402975.nc,2179,B,2022-04-06T12:00:00,99.0,0.83333,0,0.83333,99.0,633444,0.539872
global-analysis-forecast-phy-001-024_1650864402975.nc,2186,B,2022-04-06T12:00:00,97.91666,0.91667,0,0.91667,97.91666,633444,0.533158
global-analysis-forecast-phy-001-024_1650864402975.nc,2187,B,2022-04-06T12:00:00,98.0,0.91667,0,0.91667,98.0,633444,0.533464
global-analysis-forecast-phy-001-024_1650864402975.nc,2188,B,2022-04-06T12:00:00,98.08334,0.91667,0,0.91667,98.08334,633444,0.534989
global-analysis-forecast-phy-001-024_1650864402975.nc,2189,B,2022-04-06T12:00:00,98.16666,0.91667,0,0.91667,98.16666,633444,0.535905
global-analysis-forecast-phy-001-024_1650864402975.nc,2190,B,2022-04-06T12:00:00,98.25,0.91667,0,0.91667,98.25,633444,0.536821
global-analysis-forecast-phy-001-024_1650864402975.nc,2191,B,2022-04-06T12:00:00,98.33334,0.91667,0,0.91667,98.33334,633444,0.537736
global-analysis-forecast-phy-001-024_1650864402975.nc,2192,B,2022-04-06T12:00:00,98.41666,0.91667,0,0.91667,98.41666,633444,0.538347
global-analysis-forecast-phy-001-024_1650864402975.nc,2193,B,2022-04-06T12:00:00,98.5,0.91667,0,0.91667,98.5,633444,0.538347
global-analysis-forecast-phy-001-024_1650864402975.nc,2194,B,2022-04-06T12:00:00,98.58334,0.91667,0,0.91667,98.58334,633444,0.538347
global-analysis-forecast-phy-001-024_1650864402975.nc,2195,B,2022-04-06T12:00:00,98.66666,0.91667,0,0.91667,98.66666,633444,0.538957
global-analysis-forecast-phy-001-024_1650864402975.nc,2196,B,2022-04-06T12:00:00,98.75,0.91667,0,0.91667,98.75,633444,0.539262
global-analysis-forecast-phy-001-024_1650864402975.nc,2197,B,2022-04-06T12:00:00,98.83334,0.91667,0,0.91667,98.83334,633444,0.539567
global-analysis-forecast-phy-001-024_1650864402975.nc,2198,B,2022-04-06T12:00:00,98.91666,0.91667,0,0.91667,98.91666,633444,0.540483
global-analysis-forecast-phy-001-024_1650864402975.nc,2206,B,2022-04-06T12:00:00,97.91666,1.0,0,1.0,97.91666,633444,0.534684
global-analysis-forecast-phy-001-024_1650864402975.nc,2207,B,2022-04-06T12:00:00,98.0,1.0,0,1.0,98.0,633444,0.533769
global-analysis-forecast-phy-001-024_1650864402975.nc,2208,B,2022-04-06T12:00:00,98.08334,1.0,0,1.0,98.08334,633444,0.534684
global-analysis-forecast-phy-001-024_1650864402975.nc,2209,B,2022-04-06T12:00:00,98.16666,1.0,0,1.0,98.16666,633444,0.535905
global-analysis-forecast-phy-001-024_1650864402975.nc,2210,B,2022-04-06T12:00:00,98.25,1.0,0,1.0,98.25,633444,0.536515
global-analysis-forecast-phy-001-024_1650864402975.nc,2211,B,2022-04-06T12:00:00,98.33334,1.0,0,1.0,98.33334,633444,0.537431
global-analysis-forecast-phy-001-024_1650864402975.nc,2212,B,2022-04-06T12:00:00,98.41666,1.0,0,1.0,98.41666,633444,0.537736
global-analysis-forecast-phy-001-024_1650864402975.nc,2213,B,2022-04-06T12:00:00,98.5,1.0,0,1.0,98.5,633444,0.537736
global-analysis-forecast-phy-001-024_1650864402975.nc,2214,B,2022-04-06T12:00:00,98.58334,1.0,0,1.0,98.58334,633444,0.537736
global-analysis-forecast-phy-001-024_1650864402975.nc,2215,B,2022-04-06T12:00:00,98.66666,1.0,0,1.0,98.66666,633444,0.538041
global-analysis-forecast-phy-001-024_1650864402975.nc,2216,B,2022-04-06T12:00:00,98.75,1.0,0,1.0,98.75,633444,0.538347
global-analysis-forecast-phy-001-024_1650864402975.nc,2217,B,2022-04-06T12:00:00,98.83334,1.0,0,1.0,98.83334,633444,0.539262
global-analysis-forecast-phy-001-024_1650864402975.nc,2218,B,2022-04-06T12:00:00,98.91666,1.0,0,1.0,98.91666,633444,0.541093
global-analysis-forecast-phy-001-024_1650864402975.nc,2226,B,2022-04-06T12:00:00,97.91666,1.08333,0,1.08333,97.91666,633444,0.532548
global-analysis-forecast-phy-001-024_1650864402975.nc,2227,B,2022-04-06T12:00:00,98.0,1.08333,0,1.08333,98.0,633444,0.533464
global-analysis-forecast-phy-001-024_1650864402975.nc,2228,B,2022-04-06T12:00:00,98.08334,1.08333,0,1.08333,98.08334,633444,0.534684
global-analysis-forecast-phy-001-024_1650864402975.nc,2229,B,2022-04-06T12:00:00,98.16666,1.08333,0,1.08333,98.16666,633444,0.5356
global-analysis-forecast-phy-001-024_1650864402975.nc,2230,B,2022-04-06T12:00:00,98.25,1.08333,0,1.08333,98.25,633444,0.53621
global-analysis-forecast-phy-001-024_1650864402975.nc,2231,B,2022-04-06T12:00:00,98.33334,1.08333,0,1.08333,98.33334,633444,0.536821
global-analysis-forecast-phy-001-024_1650864402975.nc,2232,B,2022-04-06T12:00:00,98.41666,1.08333,0,1.08333,98.41666,633444,0.537126
global-analysis-forecast-phy-001-024_1650864402975.nc,2233,B,2022-04-06T12:00:00,98.5,1.08333,0,1.08333,98.5,633444,0.536821
global-analysis-forecast-phy-001-024_1650864402975.nc,2234,B,2022-04-06T12:00:00,98.58334,1.08333,0,1.08333,98.58334,633444,0.536821
global-analysis-forecast-phy-001-024_1650864402975.nc,2235,B,2022-04-06T12:00:00,98.66666,1.08333,0,1.08333,98.66666,633444,0.537126
global-analysis-forecast-phy-001-024_1650864402975.nc,2236,B,2022-04-06T12:00:00,98.75,1.08333,0,1.08333,98.75,633444,0.537431
global-analysis-forecast-phy-001-024_1650864402975.nc,2237,B,2022-04-06T12:00:00,98.83334,1.08333,0,1.08333,98.83334,633444,0.538041
global-analysis-forecast-phy-001-024_1650864402975.nc,2238,B,2022-04-06T12:00:00,98.91666,1.08333,0,1.08333,98.91666,633444,0.540178
global-analysis-forecast-phy-001-024_1650864402975.nc,2243,B,2022-04-06T12:00:00,97.66666,1.16667,0,1.16667,97.66666,633444,0.530412
global-analysis-forecast-phy-001-024_1650864402975.nc,2244,B,2022-04-06T12:00:00,97.75,1.16667,0,1.16667,97.75,633444,0.531327
global-analysis-forecast-phy-001-024_1650864402975.nc,2245,B,2022-04-06T12:00:00,97.83334,1.16667,0,1.16667,97.83334,633444,0.531938
global-analysis-forecast-phy-001-024_1650864402975.nc,2246,B,2022-04-06T12:00:00,97.91666,1.16667,0,1.16667,97.91666,633444,0.530717
global-analysis-forecast-phy-001-024_1650864402975.nc,2247,B,2022-04-06T12:00:00,98.0,1.16667,0,1.16667,98.0,633444,0.532243
global-analysis-forecast-phy-001-024_1650864402975.nc,2248,B,2022-04-06T12:00:00,98.08334,1.16667,0,1.16667,98.08334,633444,0.533464
global-analysis-forecast-phy-001-024_1650864402975.nc,2249,B,2022-04-06T12:00:00,98.16666,1.16667,0,1.16667,98.16666,633444,0.534684
global-analysis-forecast-phy-001-024_1650864402975.nc,2250,B,2022-04-06T12:00:00,98.25,1.16667,0,1.16667,98.25,633444,0.535295
global-analysis-forecast-phy-001-024_1650864402975.nc,2251,B,2022-04-06T12:00:00,98.33334,1.16667,0,1.16667,98.33334,633444,0.535905
global-analysis-forecast-phy-001-024_1650864402975.nc,2252,B,2022-04-06T12:00:00,98.41666,1.16667,0,1.16667,98.41666,633444,0.53621
global-analysis-forecast-phy-001-024_1650864402975.nc,2253,B,2022-04-06T12:00:00,98.5,1.16667,0,1.16667,98.5,633444,0.535905
global-analysis-forecast-phy-001-024_1650864402975.nc,2254,B,2022-04-06T12:00:00,98.58334,1.16667,0,1.16667,98.58334,633444,0.53621
global-analysis-forecast-phy-001-024_1650864402975.nc,2255,B,2022-04-06T12:00:00,98.66666,1.16667,0,1.16667,98.66666,633444,0.536515
global-analysis-forecast-phy-001-024_1650864402975.nc,2256,B,2022-04-06T12:00:00,98.75,1.16667,0,1.16667,98.75,633444,0.536515
global-analysis-forecast-phy-001-024_1650864402975.nc,2257,B,2022-04-06T12:00:00,98.83334,1.16667,0,1.16667,98.83334,633444,0.537736
global-analysis-forecast-phy-001-024_1650864402975.nc,2263,B,2022-04-06T12:00:00,97.66666,1.25,0,1.25,97.66666,633444,0.529191
global-analysis-forecast-phy-001-024_1650864402975.nc,2264,B,2022-04-06T12:00:00,97.75,1.25,0,1.25,97.75,633444,0.530107
global-analysis-forecast-phy-001-024_1650864402975.nc,2265,B,2022-04-06T12:00:00,97.83334,1.25,0,1.25,97.83334,633444,0.531022
global-analysis-forecast-phy-001-024_1650864402975.nc,2266,B,2022-04-06T12:00:00,97.91666,1.25,0,1.25,97.91666,633444,0.531022
global-analysis-forecast-phy-001-024_1650864402975.nc,2267,B,2022-04-06T12:00:00,98.0,1.25,0,1.25,98.0,633444,0.531632
global-analysis-forecast-phy-001-024_1650864402975.nc,2268,B,2022-04-06T12:00:00,98.08334,1.25,0,1.25,98.08334,633444,0.532548
global-analysis-forecast-phy-001-024_1650864402975.nc,2269,B,2022-04-06T12:00:00,98.16666,1.25,0,1.25,98.16666,633444,0.533464
global-analysis-forecast-phy-001-024_1650864402975.nc,2270,B,2022-04-06T12:00:00,98.25,1.25,0,1.25,98.25,633444,0.534379
global-analysis-forecast-phy-001-024_1650864402975.nc,2271,B,2022-04-06T12:00:00,98.33334,1.25,0,1.25,98.33334,633444,0.534684
global-analysis-forecast-phy-001-024_1650864402975.nc,2272,B,2022-04-06T12:00:00,98.41666,1.25,0,1.25,98.41666,633444,0.534989
global-analysis-forecast-phy-001-024_1650864402975.nc,2273,B,2022-04-06T12:00:00,98.5,1.25,0,1.25,98.5,633444,0.534989
global-analysis-forecast-phy-001-024_1650864402975.nc,2274,B,2022-04-06T12:00:00,98.58334,1.25,0,1.25,98.58334,633444,0.535295
global-analysis-forecast-phy-001-024_1650864402975.nc,2275,B,2022-04-06T12:00:00,98.66666,1.25,0,1.25,98.66666,633444,0.5356
global-analysis-forecast-phy-001-024_1650864402975.nc,2276,B,2022-04-06T12:00:00,98.75,1.25,0,1.25,98.75,633444,0.535905
global-analysis-forecast-phy-001-024_1650864402975.nc,2277,B,2022-04-06T12:00:00,98.83334,1.25,0,1.25,98.83334,633444,0.538041
global-analysis-forecast-phy-001-024_1650864402975.nc,2282,B,2022-04-06T12:00:00,97.58334,1.33333,0,1.33333,97.58334,633444,0.526749
global-analysis-forecast-phy-001-024_1650864402975.nc,2283,B,2022-04-06T12:00:00,97.66666,1.33333,0,1.33333,97.66666,633444,0.527665
global-analysis-forecast-phy-001-024_1650864402975.nc,2284,B,2022-04-06T12:00:00,97.75,1.33333,0,1.33333,97.75,633444,0.528886
global-analysis-forecast-phy-001-024_1650864402975.nc,2285,B,2022-04-06T12:00:00,97.83334,1.33333,0,1.33333,97.83334,633444,0.529496
